Area code,Area,Year,Series,Value,Source
180,Dem. Rep. of the Congo,2021,Net official development assistance received: Multilateral (millions of US dollars),1086.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,1985,Net official development assistance received: Total (millions of US dollars),305.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,1995,Net official development assistance received: Total (millions of US dollars),195.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2005,Net official development assistance received: Total (millions of US dollars),1882.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2010,Net official development assistance received: Total (millions of US dollars),3484.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2015,Net official development assistance received: Total (millions of US dollars),2599.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2019,Net official development assistance received: Total (millions of US dollars),2809.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2020,Net official development assistance received: Total (millions of US dollars),3383.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2021,Net official development assistance received: Total (millions of US dollars),3610.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,1995,Net official development assistance received: Total (as % GNI),4.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2005,Net official development assistance received: Total (as % GNI),16.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2010,Net official development assistance received: Total (as % GNI),16.9,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2015,Net official development assistance received: Total (as % GNI),7.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2019,Net official development assistance received: Total (as % GNI),5.7,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2020,Net official development assistance received: Total (as % GNI),7.1,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
180,Dem. Rep. of the Congo,2021,Net official development assistance received: Total (as % GNI),6.9,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1985,Net official development assistance received: Bilateral  (millions of US dollars),71.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1995,Net official development assistance received: Bilateral  (millions of US dollars),94.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2005,Net official development assistance received: Bilateral  (millions of US dollars),46.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2010,Net official development assistance received: Bilateral  (millions of US dollars),105.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2015,Net official development assistance received: Bilateral  (millions of US dollars),140.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2019,Net official development assistance received: Bilateral  (millions of US dollars),178.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2020,Net official development assistance received: Bilateral  (millions of US dollars),174.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2021,Net official development assistance received: Bilateral  (millions of US dollars),116.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1985,Net official development assistance received: Multilateral (millions of US dollars),11.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1995,Net official development assistance received: Multilateral (millions of US dollars),12.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2005,Net official development assistance received: Multilateral (millions of US dollars),29.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2010,Net official development assistance received: Multilateral (millions of US dollars),27.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2015,Net official development assistance received: Multilateral (millions of US dollars),33.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2019,Net official development assistance received: Multilateral (millions of US dollars),84.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2020,Net official development assistance received: Multilateral (millions of US dollars),85.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2021,Net official development assistance received: Multilateral (millions of US dollars),59.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1985,Net official development assistance received: Total (millions of US dollars),81.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1995,Net official development assistance received: Total (millions of US dollars),106.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2005,Net official development assistance received: Total (millions of US dollars),74.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2010,Net official development assistance received: Total (millions of US dollars),132.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2015,Net official development assistance received: Total (millions of US dollars),173.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2019,Net official development assistance received: Total (millions of US dollars),262.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2020,Net official development assistance received: Total (millions of US dollars),259.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2021,Net official development assistance received: Total (millions of US dollars),176.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,1995,Net official development assistance received: Total (as % GNI),20.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2005,Net official development assistance received: Total (as % GNI),10.2,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2010,Net official development assistance received: Total (as % GNI),11.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2015,Net official development assistance received: Total (as % GNI),7.2,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2019,Net official development assistance received: Total (as % GNI),8.8,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2020,Net official development assistance received: Total (as % GNI),8.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
262,Djibouti,2021,Net official development assistance received: Total (as % GNI),5.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1985,Net official development assistance received: Bilateral  (millions of US dollars),13.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1995,Net official development assistance received: Bilateral  (millions of US dollars),18.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2005,Net official development assistance received: Bilateral  (millions of US dollars),13.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2010,Net official development assistance received: Bilateral  (millions of US dollars),3.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2015,Net official development assistance received: Bilateral  (millions of US dollars),4.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2019,Net official development assistance received: Bilateral  (millions of US dollars),31.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2020,Net official development assistance received: Bilateral  (millions of US dollars),46.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2021,Net official development assistance received: Bilateral  (millions of US dollars),53.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1985,Net official development assistance received: Multilateral (millions of US dollars),4.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1995,Net official development assistance received: Multilateral (millions of US dollars),7.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2005,Net official development assistance received: Multilateral (millions of US dollars),8.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2010,Net official development assistance received: Multilateral (millions of US dollars),30.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2015,Net official development assistance received: Multilateral (millions of US dollars),8.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2019,Net official development assistance received: Multilateral (millions of US dollars),20.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2020,Net official development assistance received: Multilateral (millions of US dollars),19.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2021,Net official development assistance received: Multilateral (millions of US dollars),26.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1985,Net official development assistance received: Total (millions of US dollars),17.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1995,Net official development assistance received: Total (millions of US dollars),25.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2005,Net official development assistance received: Total (millions of US dollars),21.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2010,Net official development assistance received: Total (millions of US dollars),32.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2015,Net official development assistance received: Total (millions of US dollars),12.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2019,Net official development assistance received: Total (millions of US dollars),51.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2020,Net official development assistance received: Total (millions of US dollars),64.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2021,Net official development assistance received: Total (millions of US dollars),79.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1985,Net official development assistance received: Total (as % GNI),14.2,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,1995,Net official development assistance received: Total (as % GNI),9.6,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2005,Net official development assistance received: Total (as % GNI),6.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2010,Net official development assistance received: Total (as % GNI),6.7,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2015,Net official development assistance received: Total (as % GNI),2.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2019,Net official development assistance received: Total (as % GNI),8.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2020,Net official development assistance received: Total (as % GNI),12.6,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
212,Dominica,2021,Net official development assistance received: Total (as % GNI),14.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1985,Net official development assistance received: Bilateral  (millions of US dollars),155.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1995,Net official development assistance received: Bilateral  (millions of US dollars),94.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2005,Net official development assistance received: Bilateral  (millions of US dollars),28.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2010,Net official development assistance received: Bilateral  (millions of US dollars),78.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2015,Net official development assistance received: Bilateral  (millions of US dollars),241.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2019,Net official development assistance received: Bilateral  (millions of US dollars),44.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2020,Net official development assistance received: Bilateral  (millions of US dollars),300.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2021,Net official development assistance received: Bilateral  (millions of US dollars),409.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1985,Net official development assistance received: Multilateral (millions of US dollars),12.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1995,Net official development assistance received: Multilateral (millions of US dollars),13.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2005,Net official development assistance received: Multilateral (millions of US dollars),67.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2010,Net official development assistance received: Multilateral (millions of US dollars),116.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2015,Net official development assistance received: Multilateral (millions of US dollars),39.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2019,Net official development assistance received: Multilateral (millions of US dollars),87.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2020,Net official development assistance received: Multilateral (millions of US dollars),75.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2021,Net official development assistance received: Multilateral (millions of US dollars),40.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1985,Net official development assistance received: Total (millions of US dollars),167.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1995,Net official development assistance received: Total (millions of US dollars),108.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2005,Net official development assistance received: Total (millions of US dollars),95.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2010,Net official development assistance received: Total (millions of US dollars),194.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2015,Net official development assistance received: Total (millions of US dollars),280.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2019,Net official development assistance received: Total (millions of US dollars),131.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2020,Net official development assistance received: Total (millions of US dollars),374.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2021,Net official development assistance received: Total (millions of US dollars),448.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1985,Net official development assistance received: Total (as % GNI),3.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,1995,Net official development assistance received: Total (as % GNI),0.7,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2005,Net official development assistance received: Total (as % GNI),0.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2010,Net official development assistance received: Total (as % GNI),0.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2015,Net official development assistance received: Total (as % GNI),0.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2019,Net official development assistance received: Total (as % GNI),0.2,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2020,Net official development assistance received: Total (as % GNI),0.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
214,Dominican Republic,2021,Net official development assistance received: Total (as % GNI),0.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1985,Net official development assistance received: Bilateral  (millions of US dollars),61.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1995,Net official development assistance received: Bilateral  (millions of US dollars),161.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2005,Net official development assistance received: Bilateral  (millions of US dollars),184.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2010,Net official development assistance received: Bilateral  (millions of US dollars),119.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2015,Net official development assistance received: Bilateral  (millions of US dollars),172.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2019,Net official development assistance received: Bilateral  (millions of US dollars),311.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2020,Net official development assistance received: Bilateral  (millions of US dollars),230.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2021,Net official development assistance received: Bilateral  (millions of US dollars),162.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1985,Net official development assistance received: Multilateral (millions of US dollars),19.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1995,Net official development assistance received: Multilateral (millions of US dollars),27.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2005,Net official development assistance received: Multilateral (millions of US dollars),74.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2010,Net official development assistance received: Multilateral (millions of US dollars),49.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2015,Net official development assistance received: Multilateral (millions of US dollars),146.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2019,Net official development assistance received: Multilateral (millions of US dollars),196.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2020,Net official development assistance received: Multilateral (millions of US dollars),114.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2021,Net official development assistance received: Multilateral (millions of US dollars),139.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1985,Net official development assistance received: Total (millions of US dollars),79.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1995,Net official development assistance received: Total (millions of US dollars),188.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2005,Net official development assistance received: Total (millions of US dollars),258.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2010,Net official development assistance received: Total (millions of US dollars),169.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2015,Net official development assistance received: Total (millions of US dollars),318.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2019,Net official development assistance received: Total (millions of US dollars),507.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2020,Net official development assistance received: Total (millions of US dollars),344.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2021,Net official development assistance received: Total (millions of US dollars),301.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1985,Net official development assistance received: Total (as % GNI),0.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,1995,Net official development assistance received: Total (as % GNI),0.8,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2005,Net official development assistance received: Total (as % GNI),0.7,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2010,Net official development assistance received: Total (as % GNI),0.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2015,Net official development assistance received: Total (as % GNI),0.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2019,Net official development assistance received: Total (as % GNI),0.5,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2020,Net official development assistance received: Total (as % GNI),0.4,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
218,Ecuador,2021,Net official development assistance received: Total (as % GNI),0.3,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,1985,Net official development assistance received: Bilateral  (millions of US dollars),1692.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,1995,Net official development assistance received: Bilateral  (millions of US dollars),1873.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,2005,Net official development assistance received: Bilateral  (millions of US dollars),730.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,2010,Net official development assistance received: Bilateral  (millions of US dollars),412.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,2015,Net official development assistance received: Bilateral  (millions of US dollars),2341.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
818,Egypt,2019,Net official development assistance received: Bilateral  (millions of US dollars),950.0,"Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2023."
